"model_id","reference_date","wis_scaled_relative_skill","wis_scaled_relative_skill__log","wis","wis__log","ae_median_scaled_relative_skill","ae_median_scaled_relative_skill__log","ae_median","ae_median__log","interval_coverage_50","interval_coverage_95","n"
"CADPH-CovidCAT_Ensemble",2025-11-29,0.31933001140908,0.260333576704986,15.2264138359173,0.0554544320879803,0.332045992125524,0.331505105546052,22.8243465045975,0.0815682495392127,0.75,1,4
"CADPH-CovidCAT_Ensemble",2025-12-06,1.56338109661545,1.43916972796343,103.093787924023,0.425412705334313,1.39086567923759,1.62687354349785,133.893560413616,0.574071529811299,0,0,4
"CADPH-CovidCAT_Ensemble",2025-12-13,1.0661940142495,0.978937831156476,73.329894373348,0.267979775658317,0.984835895674773,1.09357832645417,108.130614522575,0.401230982716356,0,0.25,4
"CADPH-CovidCAT_Ensemble",2025-12-20,0.266066170826978,0.246096987872411,16.6833747223984,0.0509036260182259,0.219956985643742,0.233018423784507,18.5412466123705,0.0576679609263682,0.75,1,4
"CADPH-CovidCAT_Ensemble",2025-12-27,0.295638933925982,0.28701738086187,19.3032636532591,0.0602442719514555,0.320049395295493,0.346511435555602,27.1975348382797,0.0837821934469174,0.75,1,4
"CADPH-CovidCAT_Ensemble",2026-01-03,0.357308588258395,0.314319913821909,23.1204578682555,0.0677674980035636,0.337287996745317,0.354169691075364,34.860457132195,0.107065993783113,0.5,1,4
"CADPH-CovidCAT_Ensemble",2026-01-10,2.74235443825574,1.9774318468317,111.843858948258,0.295160758551964,3.22297764948413,2.53770827564437,178.031164546934,0.468831053084725,0,0.75,4
"CADPH-CovidCAT_Ensemble",2026-01-17,0.716938511824764,0.644248190760429,28.0722573116948,0.0875301082306768,0.887386445121219,0.919448760898327,43.305268469833,0.139227922838939,0.25,1,4
"CADPH-CovidCAT_Ensemble",2026-01-24,0.580864576562128,0.51546757091259,21.2063681988342,0.0718897209562787,0.779079355055915,0.865521590153715,39.2880595797655,0.13090535356584,0.75,1,4
"CADPH-CovidCAT_Ensemble",2026-01-31,1.09051810481947,0.867501122552001,37.1369275799706,0.133727888219718,1.30546491691657,1.1739299671855,63.4262802271837,0.227380128156628,0.25,1,4
"CADPH-CovidCAT_Ensemble",2026-02-07,2.1795339220559,2.0918827381708,79.1673141733493,0.306084703873193,2.1946529273428,2.79947233170584,112.477202556034,0.448024076371042,0,0.5,4
"CADPH-CovidCAT_Ensemble",2026-02-14,0.963210754675499,0.833714586297743,33.0243122043317,0.119843226023079,1.03689123886866,1.03806723384648,49.2628063157045,0.178730224566763,0.25,0.75,4
"CADPH-CovidCAT_Ensemble",2026-02-21,0.671451214577033,0.616725697316628,25.6251169242387,0.095020071482131,0.952229459412919,0.939443047598396,43.5568797857503,0.16725710385244,0.5,1,4
"CADPH-CovidCAT_Ensemble",2026-02-28,0.490198930127166,0.524199858076016,17.6289559908318,0.0789937428028096,0.572626124416076,0.650247242407229,28.359129875624,0.124386153010698,0.75,1,4
"CADPH-CovidCAT_Ensemble",2026-03-07,0.467873810520889,0.524726413502457,15.8934496610315,0.0822144588991927,0.578125631448473,0.689781877639733,27.1615384179793,0.136197558443837,0.5,1,4
"CADPH-CovidCAT_Ensemble",2026-03-14,0.848635933595964,0.941748164134486,27.7786965042613,0.166991828342444,0.987624813809374,1.21943360679232,47.2310769662087,0.285912619325808,0,0.75,4
"CADPH-CovidCAT_Ensemble",2026-03-21,0.486213692084788,0.521928864065617,15.0159157539633,0.0892061341623047,0.533897096667014,0.622090605878905,24.07201842021,0.140366648957169,0.75,1,4
"CADPH-CovidCAT_Ensemble",2026-03-28,0.654498780156597,0.698591234405172,18.7594120318139,0.105119384367486,0.850312955295775,0.961961149428092,33.1030770688227,0.191501388311877,0.25,1,4
"CADPH-CovidCAT_Ensemble",2026-04-04,1.99100622241318,1.89900654316101,52.4029916434418,0.458298847787688,2.44380592294353,2.75275938159987,71.5565365103594,0.652552667270922,0,0,4
