"model_id","reference_date","wis_scaled_relative_skill","wis_scaled_relative_skill__log","wis","wis__log","ae_median_scaled_relative_skill","ae_median_scaled_relative_skill__log","ae_median","ae_median__log","interval_coverage_50","interval_coverage_95","n"
"CEPH-Rtrend_covid",2024-11-30,0.430643714313791,0.42592892549254,977.956304347826,0.109222364212108,0.631434441302814,0.585817447829094,1549.25,0.164601279063317,1,1,4
"CEPH-Rtrend_covid",2024-12-07,0.454696849077492,0.46023903480147,1717.85673913044,0.179164030282527,0.821122128514566,0.780824111254836,3339.25,0.332944345885084,0.25,1,4
"CEPH-Rtrend_covid",2024-12-14,0.513044491892726,0.499242226153266,2637.0175,0.220669348706121,0.869148600396128,0.827092911488636,4741.5,0.395340668156408,0,1,4
"CEPH-Rtrend_covid",2024-12-21,0.38611205567164,0.365845920555376,1912.73326086957,0.140912583452163,0.63300712063679,0.569057090900367,3488.25,0.249954719609168,0.5,1,4
"CEPH-Rtrend_covid",2024-12-28,0.448473802237468,0.417160754943346,2680.79815217391,0.197454957826423,0.643466706388883,0.575408037998797,4331.75,0.315175789550603,0.5,1,4
"CEPH-Rtrend_covid",2025-01-04,1.38989322124409,1.24937876452454,2365.91206521739,0.136546463457759,1.64186635367872,1.55881480917749,3510.5,0.21675828272725,0.75,1,4
"CEPH-Rtrend_covid",2025-01-11,2.32865349794545,1.92423216824825,4684.77456521739,0.243391562774484,2.37452983433995,2.07224468509917,8220.75,0.452835682701967,0,1,4
"CEPH-Rtrend_covid",2025-01-18,1.95776007161259,2.19530169503786,1423.76902173913,0.115826760660958,2.35118004275374,2.61132101730325,1634.75,0.132466967092331,1,1,4
"CEPH-Rtrend_covid",2025-02-01,1.99102946500424,2.40867173195084,2109.90239130435,0.222742290428432,2.71601849147907,3.24415076537646,4128,0.409247272983234,0.25,1,4
"CEPH-Rtrend_covid",2025-02-08,1.85754077086954,2.29038040341723,1427.5622826087,0.148865357123831,2.17698886185655,2.52117878063518,2181,0.213498559887037,1,1,4
"CEPH-Rtrend_covid",2025-02-15,1.8739499774321,2.1255444654465,1265.46108695652,0.130883605885981,1.14535507442635,1.29766361098378,1048.5,0.108933398809542,1,1,4
